author,link,category,date of publication,number of tokens,number of words without punctuation,number of types,number of links inside the news,number of words in upper case,number of verbs,number of subjuntive and imperative verbs,number of nouns,number of adjectives,number of adverbs,number of modal verbs,number of singular first and second personal pronouns,number of plural first personal pronouns,number of pronouns,pausality,number of chracteres,average sentence length,average word length,percentage of news with speeling errors,emotiveness,diversity
None,https://afolhabrasil.com.br/politica/temer-oferece-feijoada-para-aliados-depois-de-ser-denunciado/,politica,2017-05-21,291,248,161,0,11,34,0,80,6,8,3,1,0,17,3.58333,1188,20.6667,4.79032,0.0,0.122807,0.649194
None,https://afolhabrasil.com.br/politica/bolsonaro-decide-nao-concorrer-presidencia/,politica,2017-05-20,405,347,198,0,5,68,4,100,18,17,6,1,0,16,2.52174,1736,15.087,5.00288,0.0,0.208333,0.570605
None,https://afolhabrasil.com.br/politica/mbl-arrega-e-desiste-de-pedir-renuncia-de-temer/,politica,2017-05-19,200,182,121,0,8,35,0,55,3,11,3,0,0,15,2.57143,822,26.0,4.51648,0.00549451,0.155556,0.664835
None,https://afolhabrasil.com.br/politica/policia-federal-e-interpol-tentam-localizar-irma-de-aecio/,politica,2017-05-18,436,385,210,3,14,52,0,120,7,11,9,0,0,11,2.68421,1847,20.2632,4.7974,0.0,0.104651,0.545455
None,https://afolhabrasil.com.br/politica/dono-da-friboi-filmou-temer-e-aecio-recebendo-propina/,politica,2017-05-17,225,191,130,0,12,33,1,64,1,3,6,0,0,5,3.4,934,19.1,4.89005,0.0,0.0412371,0.680628
None,https://afolhabrasil.com.br/politica/veja-o-trecho-que-moro-disse-lula-que-ele-ja-esta-condenado/,politica,2017-05-11,248,230,137,0,0,45,1,59,10,19,7,0,0,13,1.38462,1052,17.6923,4.57391,0.0,0.278846,0.595652
None,https://afolhabrasil.com.br/politica/lula-esta-passando-mal-e-pode-ser-internado/,politica,2017-05-10,173,162,116,0,2,24,2,48,8,9,6,0,0,9,1.22222,811,18.0,5.00617,0.0,0.236111,0.716049
None,https://afolhabrasil.com.br/politica/se-os-tucanos-lancarem-o-huck-nos-vamos-lancar-o-tico-santa-cruz/,politica,2017-05-10,376,352,214,0,3,45,6,96,24,12,8,0,1,22,1.5,1655,22.0,4.7017,0.0,0.255319,0.607955
None,https://afolhabrasil.com.br/politica/justica-acaba-de-determinar-o-fim-instituto-lula/,politica,2017-05-09,384,332,191,0,2,49,3,95,14,13,7,0,0,13,4.72727,1743,30.1818,5.25,0.0,0.1875,0.575301
None,https://afolhabrasil.com.br/politica/lula-tenta-humilhar-bolsonaro-antes-depoimento-sergio-moro/,politica,2017-05-07,281,253,156,0,6,37,2,76,6,6,4,3,0,19,2.33333,1177,21.0833,4.65217,0.0,0.106195,0.616601
None,https://afolhabrasil.com.br/politica/fhc-diz-que-bolsonaro-e-modinha-que-acaba-antes-de-2018/,politica,2017-05-03,353,315,203,0,8,58,3,78,11,28,8,0,1,25,1.46154,1498,12.1154,4.75556,0.0,0.286765,0.644444
None,https://afolhabrasil.com.br/politica/senado-julgara-impeachment-de-gilmar-mendes/,politica,2017-05-03,341,312,184,0,3,30,0,95,12,9,3,0,0,12,2.41667,1602,26.0,5.13462,0.0,0.168,0.589744
None,https://afolhabrasil.com.br/politica/legalizacao-trabalho-escravo-no-brasil-sera-votado-no-congresso/,politica,2017-05-03,273,240,166,0,5,33,0,72,22,10,8,0,0,5,2.75,1249,20.0,5.20417,0.0,0.304762,0.691667
None,https://afolhabrasil.com.br/politica/ciro-gomes-chama-joao-doria-de-viado-e-o-ameaca-de-porrada/,politica,2017-04-30,328,287,174,2,7,37,0,88,14,8,7,1,0,16,4.55556,1332,31.8889,4.64112,0.0,0.176,0.606272
None,https://afolhabrasil.com.br/politica/huck-ataca-bolsonaro-para-comecar-sua-campanha-presidencial/,politica,2017-04-27,677,596,356,0,10,89,5,167,24,36,10,0,1,47,2.6129,2778,19.2258,4.66107,0.00167785,0.234375,0.597315
None,https://afolhabrasil.com.br/politica/moro-sinalizou-que-lula-pode-ser-preso-qualquer-momento/,politica,2017-04-25,356,333,207,0,2,70,3,85,18,14,15,0,0,26,1.4375,1616,20.8125,4.85285,0.0,0.206452,0.621622
None,https://afolhabrasil.com.br/politica/sergio-moro-e-o-grande-homenageado-no-dia-exercito/,politica,2017-04-19,228,203,117,0,1,22,0,62,21,5,4,0,0,3,2.77778,1031,22.5556,5.07882,0.0,0.309524,0.576355
None,https://afolhabrasil.com.br/politica/tiririca-escreve-carta-de-repudio-aos-politicos-da-odebrecht/,politica,2017-04-16,661,594,325,0,4,108,13,153,21,38,6,7,0,71,1.48889,2632,13.2,4.43098,0.0,0.226054,0.547138
None,https://afolhabrasil.com.br/politica/lista-fachin-tem-8-incriminados-ligados-ao-mbl/,politica,2017-04-13,342,282,184,0,18,26,1,102,9,9,2,0,0,11,5.0,1381,23.5,4.89716,0.0035461,0.140625,0.652482
None,https://afolhabrasil.com.br/politica/genro-de-silvio-santos-esta-na-lista-da-lava-jato/,politica,2017-04-12,230,206,140,0,3,24,1,68,6,5,5,0,0,14,2.18182,1000,18.7273,4.85437,0.00485437,0.119565,0.679612
None,https://afolhabrasil.com.br/politica/bolsonaro-pode-ser-preso-por-suas-declaracoes-polemicas/,politica,2017-04-09,543,470,256,0,3,80,4,124,28,30,16,1,0,39,3.17391,2374,20.4348,5.05106,0.0,0.284314,0.544681
None,https://afolhabrasil.com.br/politica/hartung-demite-autoras-da-piada-sobre-o-dia-jornalista/,politica,2017-04-07,493,443,237,1,2,60,3,118,20,20,7,5,3,36,2.5,2322,22.15,5.24154,0.00902935,0.224719,0.534989
None,https://afolhabrasil.com.br/politica/homossexuais-desistem-da-esquerda-e-comecam-apoiar-bolsonaro/,politica,2017-04-07,469,405,220,0,4,61,1,121,10,15,8,1,1,31,2.90909,1857,18.4091,4.58519,0.00246914,0.137363,0.54321
None,https://afolhabrasil.com.br/politica/temer-avisa-que-vai-vetar-lei-anti-uber/,politica,2017-04-05,337,303,183,0,1,50,4,93,17,11,9,1,0,15,2.61538,1594,23.3077,5.26073,0.00330033,0.195804,0.60396
None,https://afolhabrasil.com.br/politica/doria-esta-usando-os-eleitores-de-bolsonaro/,politica,2017-04-03,498,437,260,0,5,72,4,122,32,19,8,0,1,27,2.54167,2161,18.2083,4.94508,0.00915332,0.262887,0.594966
None,https://afolhabrasil.com.br/politica/cartorio-se-recusa-registrar-crianca-com-o-nome-de-lula-da-silva/,politica,2017-04-02,342,309,170,0,0,49,4,92,14,6,9,0,0,20,2.35714,1463,22.0714,4.73463,0.0,0.141844,0.550162
None,https://afolhabrasil.com.br/politica/irma-de-aecio-se-desespera-em-video/,politica,2017-04-02,369,314,199,0,4,44,2,99,10,13,3,2,0,20,3.66667,1476,20.9333,4.70064,0.00318471,0.160839,0.633758
None,https://afolhabrasil.com.br/politica/bolsonaro-nao-se-combate-estuprador-com-o-anus-e-com-porrada/,politica,2017-04-02,1559,1378,598,0,15,286,18,330,40,96,56,28,3,173,1.88542,6174,14.3542,4.48041,0.0,0.220779,0.433962
None,https://afolhabrasil.com.br/politica/psol-foi-ao-stf-para-legalizar-o-aborto-em-ate-12-semanas/,politica,2017-03-07,282,260,157,0,8,40,2,74,17,10,7,0,0,9,1.83333,1255,21.6667,4.82692,0.0,0.236842,0.603846
None,https://afolhabrasil.com.br/politica/bolsonaro-e-eleito-o-politico-mais-honesto-do-mundo/,politica,2017-03-07,338,302,173,0,3,34,0,87,20,14,2,3,0,18,2.76923,1522,23.2308,5.03974,0.0,0.280992,0.572848
None,https://afolhabrasil.com.br/politica/sem-terra-invadem-usina-de-amigo-de-lula-preso-na-lava-jato/,politica,2017-03-06,367,335,192,3,6,37,0,105,7,5,3,0,0,11,2.13333,1553,22.3333,4.63582,0.0,0.084507,0.573134
None,https://afolhabrasil.com.br/politica/veja-lista-dos-politicos-que-serao-indiciados-na-lava-jato-esta-semana/,politica,2017-03-05,536,463,268,0,18,55,1,159,12,18,15,0,0,18,3.31818,2325,21.0455,5.0216,0.00215983,0.140187,0.578834
None,https://afolhabrasil.com.br/politica/conheca-versao-feminina-do-juiz-sergio-moro/,politica,2017-03-01,665,559,336,0,5,107,1,152,32,21,13,1,0,36,2.78947,2630,14.7105,4.70483,0.00357782,0.204633,0.601073
None,https://afolhabrasil.com.br/politica/reinaldo-azevedo-pode-ser-demitido-por-causa-do-ataque-joyce-hasselmann/,politica,2017-02-24,278,259,156,0,0,36,2,73,8,13,6,0,0,13,1.72727,1252,23.5455,4.83398,0.003861,0.192661,0.602317
None,https://afolhabrasil.com.br/politica/levy-fidelix-e-condenado-por-causa-do-aparelho-excretor/,politica,2017-02-22,183,157,112,0,8,21,0,47,6,6,4,0,0,6,2.16667,792,13.0833,5.04459,0.0,0.176471,0.713376
None,https://afolhabrasil.com.br/politica/aecio-neves-mostra-sua-verdadeira-face/,politica,2017-02-22,328,292,189,0,6,41,1,79,23,17,3,0,0,18,2.4,1353,19.4667,4.63356,0.0,0.333333,0.64726
None,https://afolhabrasil.com.br/politica/fernando-holiday-traiu-seus-eleitores-e-esta-alinhado-com-os-petistas/,politica,2017-02-21,218,203,131,1,3,31,0,53,7,11,2,2,0,20,1.36364,918,18.4545,4.52217,0.00492611,0.214286,0.64532
None,https://afolhabrasil.com.br/politica/lider-do-governo-temer-diz-que-os-politicos-precisam-continuar-na-suruba/,politica,2017-02-21,369,318,166,0,19,47,0,101,11,15,3,0,0,8,3.1875,1477,19.875,4.64465,0.0,0.175676,0.522013
None,https://afolhabrasil.com.br/politica/saiba-quem-e-o-presidenciavel-que-mais-esta-conquistando-votos-entre-eleitores-com-ensino-superior/,politica,2017-02-20,293,268,171,0,2,42,1,71,13,10,9,0,0,13,1.47059,1420,15.7647,5.29851,0.0,0.20354,0.63806
None,https://afolhabrasil.com.br/politica/dilma-vou-voltar-como-senadora-em-2018-voces-vao-ter-que-me-engolir/,politica,2017-02-18,859,732,398,0,8,128,4,185,33,51,9,10,0,63,3.43243,3581,19.7838,4.89208,0.00136612,0.268371,0.543716
None,https://afolhabrasil.com.br/politica/bolsonaro-o-unico-que-pode-vencer-lula-no-segundo-turno/,politica,2017-02-15,380,321,186,0,14,31,0,93,18,7,3,0,0,8,3.93333,1402,21.4,4.3676,0.0,0.201613,0.579439
None,https://afolhabrasil.com.br/politica/feminista-exige-licenca-menstruacao-de-3-dias-de-abono-no-trabalho/,politica,2017-02-13,360,317,212,3,6,44,2,96,14,18,4,0,0,12,2.86667,1620,21.1333,5.11041,0.00315457,0.228571,0.66877
None,https://afolhabrasil.com.br/politica/saiba-o-que-marcela-e-alexandre-de-moraes-fizeram-e-pode-destruir-reputacao-do-presidente/,politica,2017-02-11,605,512,279,0,8,67,1,158,16,15,8,0,0,28,4.04348,2335,22.2609,4.56055,0.00390625,0.137778,0.544922
None,https://afolhabrasil.com.br/politica/veja-o-que-fhc-disse-sergio-moro-sobre-lula/,politica,2017-02-09,530,482,237,0,13,73,2,147,11,20,10,1,0,41,2.08696,2293,20.9565,4.75726,0.0,0.140909,0.491701
None,https://afolhabrasil.com.br/politica/bolsonaro-explica-em-video-porque-o-filho-poderia-ser-preso/,politica,2017-02-09,296,251,136,4,4,50,6,73,4,13,14,1,0,19,2.36842,1229,13.2105,4.89641,0.00398406,0.138211,0.541833
None,https://afolhabrasil.com.br/politica/eduardo-bolsonaro-pode-ir-para-cadeia/,politica,2017-02-09,232,197,125,1,4,30,3,60,12,8,7,1,0,9,2.69231,967,15.1538,4.90863,0.0,0.222222,0.634518
None,https://afolhabrasil.com.br/politica/fhc-sera-amanha-testemunha-de-defesa-de-lula/,politica,2017-02-08,223,202,119,3,4,30,0,66,3,6,6,0,0,7,1.5,943,14.4286,4.66832,0.0,0.09375,0.589109
None,https://afolhabrasil.com.br/politica/desempregado-ganha-mais-que-o-antigo-emprego/,sociedade_cotidiano,2017-02-05,880,778,357,5,7,196,2,154,19,48,28,20,1,122,2.31818,3460,17.6818,4.4473,0.00642674,0.191429,0.458869
None,https://afolhabrasil.com.br/politica/o-prefeito-mais-humilde-do-brasil-exemplo-pro-brasil/,politica,2017-01-31,155,144,95,0,0,19,1,42,10,4,1,0,0,12,1.57143,717,20.5714,4.97917,0.00694444,0.229508,0.659722
None,https://afolhabrasil.com.br/politica/delacao-da-odebrecht-pode-colocar-aecio-no-camburao-da-federal/,politica,2017-01-31,208,181,121,0,5,31,0,61,3,2,10,0,0,4,2.7,955,18.1,5.27624,0.00552486,0.0543478,0.668508
None,https://afolhabrasil.com.br/politica/esquerdopatas-agridem-mae-de-jair-bolsonaro/,politica,2017-01-30,423,355,218,2,2,59,1,99,21,15,11,1,0,29,3.77778,1757,19.7222,4.9493,0.0084507,0.227848,0.614084
None,https://afolhabrasil.com.br/politica/saiba-porque-odebrecht-esta-comemorando-o-sigilo-das-delacoes/,politica,2017-01-30,310,279,176,1,3,47,1,82,10,16,13,0,0,18,2.58333,1393,23.25,4.99283,0.0,0.20155,0.630824
None,https://afolhabrasil.com.br/politica/temer-revela-sua-camuflada-ideologia-comunista/,politica,2017-01-30,256,231,154,0,4,34,1,74,13,9,5,0,0,10,1.78571,1173,16.5,5.07792,0.0,0.203704,0.666667
None,https://afolhabrasil.com.br/politica/senador-ronaldo-caiado-faz-proposta-indecente-ao-presidente-temer/,politica,2016-12-19,684,605,300,0,7,123,7,174,41,37,12,0,1,34,1.61224,3053,12.3469,5.04628,0.0,0.262626,0.495868
None,https://afolhabrasil.com.br/politica/bolsonaro-e-o-unico-presidenciavel-que-nao-esta-envolvido-em-escandalos/,politica,2016-12-14,384,322,177,1,12,46,2,111,15,8,9,0,0,12,3.44444,1619,17.8889,5.02795,0.0,0.146497,0.549689
None,https://afolhabrasil.com.br/politica/mandato-de-jean-wyllys-e-suspenso/,politica,2016-12-13,285,243,144,0,7,48,2,65,8,7,12,1,0,19,3.81818,1137,22.0909,4.67901,0.0,0.132743,0.592593
None,https://afolhabrasil.com.br/politica/jo-soares-pede-desculpas-ao-juiz-sergio-moro-na-globo/,tv_celebridades,2016-12-13,295,251,148,0,0,43,0,63,7,21,8,8,0,25,2.58824,1116,14.7647,4.44622,0.00796813,0.264151,0.589641
None,https://afolhabrasil.com.br/politica/policia-federal-acaba-de-indiciar-lula-esposa-e-o-filho/,politica,2016-12-12,282,262,134,2,3,32,2,81,5,7,9,0,0,10,2.0,1329,26.2,5.07252,0.0114504,0.106195,0.51145
None,https://afolhabrasil.com.br/politica/sergio-moro-grita-e-esculacha-advogado-de-lula/,politica,2016-12-12,546,487,236,0,6,85,6,134,23,31,24,4,0,28,4.21429,2404,34.7857,4.93635,0.0,0.246575,0.4846
None,https://afolhabrasil.com.br/politica/veja-quem-sao-os-politicos-que-embolsaram-propina-da-odebrecht-e-quanto-eles-ganharam/,politica,2016-12-11,302,268,155,3,12,28,2,85,9,8,1,0,0,18,2.83333,1282,22.3333,4.78358,0.0,0.150442,0.578358
None,https://afolhabrasil.com.br/politica/temer-esta-desesperado-com-delacao-da-odebrecht/,politica,2016-12-10,416,366,197,1,3,46,1,123,8,10,6,0,0,9,3.33333,1784,24.4,4.87432,0.00273224,0.106509,0.538251
None,https://afolhabrasil.com.br/cultura/whatsapp-esta-destruindo-sua-vida/,ciencia_tecnologia,2017-10-30,140,132,89,1,0,27,1,37,6,5,5,0,0,16,1.0,602,16.5,4.56061,0.0296296,0.171875,0.674242
None,https://afolhabrasil.com.br/cultura/acabou-mordomia-ingresso-mais-barato-pra-mulher-e-ilegal/,sociedade_cotidiano,2017-07-03,256,224,134,0,0,33,2,68,13,7,7,0,0,11,2.46154,1106,17.2308,4.9375,0.0,0.19802,0.598214
None,https://afolhabrasil.com.br/cultura/vou-processar-o-meu-pai-afirma-filho-de-tiririca/,tv_celebridades,2017-07-01,627,575,302,0,11,90,3,154,31,29,16,1,0,50,1.40541,2531,15.5405,4.40174,0.0,0.245902,0.525217
None,https://afolhabrasil.com.br/cultura/mr-catra-e-acusado-de-associacao-com-o-trafico/,tv_celebridades,2017-06-28,275,229,153,0,0,40,0,72,12,7,6,1,0,15,2.70588,1030,13.4706,4.49782,0.00436681,0.169643,0.668122
None,https://afolhabrasil.com.br/escandalos/saiba-porque-professora-comunista-apanhou-em-sala-de-aula/,sociedade_cotidiano,2017-08-24,412,366,207,0,0,76,4,83,10,22,13,2,0,37,2.19048,1601,17.4286,4.37432,0.0,0.201258,0.565574
None,https://afolhabrasil.com.br/escandalos/fabio-assuncao-esta-viciado-em-uma-droga-mais-perigosa-o-pt/,tv_celebridades,2017-08-15,275,258,176,1,7,30,1,78,22,11,4,0,0,12,1.21429,1260,18.4286,4.88372,0.00387597,0.305556,0.682171
None,https://afolhabrasil.com.br/escandalos/mae-abandona-filho-na-escola-e-diz-nao-quero-mais-esta-desgraca/,sociedade_cotidiano,2017-08-11,428,376,220,0,1,67,2,104,11,26,11,2,1,16,2.47619,1703,17.9048,4.52926,0.0,0.216374,0.585106
None,https://afolhabrasil.com.br/escandalos/negao-do-whatsapp-faz-homem-levar-tiro-na-boca-de-marido-ciumento/,sociedade_cotidiano,2017-08-07,333,285,166,0,0,50,0,82,12,9,5,1,0,11,2.82353,1320,16.7647,4.63158,0.00350877,0.159091,0.582456
None,https://afolhabrasil.com.br/escandalos/saiba-o-que-levou-evaristo-costa-pedir-demissao-da-globo/,tv_celebridades,2017-06-20,335,306,173,1,6,54,3,86,7,11,9,0,0,22,1.93333,1430,20.4,4.6732,0.0,0.128571,0.565359
None,https://afolhabrasil.com.br/escandalos/medico-comete-abuso-abominavel-com-menina-de-2-anos/,sociedade_cotidiano,2017-07-05,601,510,251,1,3,70,6,156,24,12,6,0,0,21,2.93548,2475,16.4516,4.85294,0.00392157,0.159292,0.492157
None,https://afolhabrasil.com.br/escandalos/tiririca-e-estuprador-veja-os-detalhes-da-denuncia/,tv_celebridades,2017-07-04,417,363,207,1,5,61,6,114,9,9,9,0,0,13,3.0,1689,20.1667,4.65289,0.00550964,0.102857,0.570248
None,https://afolhabrasil.com.br/escandalos/apresentadora-da-rede-tv-e-presa-por-formacao-de-quadrilha/,tv_celebridades,2017-07-04,409,348,212,0,5,43,1,109,15,10,4,0,0,19,3.21053,1763,18.3158,5.06609,0.0,0.164474,0.609195
None,https://afolhabrasil.com.br/escandalos/urgente-dono-da-friboi-e-internado-em-estado-grave/,sociedade_cotidiano,2017-06-28,161,141,103,0,5,21,0,46,10,3,4,0,0,3,2.5,714,17.625,5.06383,0.0,0.19403,0.730496
None,https://afolhabrasil.com.br/escandalos/silvio-santos-humilhou-dono-da-friboi/,politica,2017-06-27,628,547,280,0,24,80,1,153,22,37,11,1,0,37,3.0,2426,20.2593,4.4351,0.0,0.253219,0.511883
None,https://afolhabrasil.com.br/religiao/cantor-gospel/,religiao,2017-09-08,350,302,192,0,0,58,1,69,17,18,5,7,0,46,4.0,1429,25.1667,4.73179,0.0,0.275591,0.635762
None,https://afolhabrasil.com.br/religiao/tiririca-as-escolas-falam-mais-de-sexo-que-de-deus/,religiao,2017-08-29,398,354,197,0,1,62,6,87,17,26,5,2,0,35,1.62963,1672,13.1111,4.72316,0.0,0.288591,0.556497
None,https://afolhabrasil.com.br/religiao/wesley-vira-evangelico-e-pode-tirar-o-safadao-do-nome-artistico/,religiao,2017-08-05,408,366,203,0,4,55,3,92,28,24,7,0,1,23,2.47059,1661,21.5294,4.53825,0.00273224,0.353741,0.554645
None,https://afolhabrasil.com.br/religiao/bispo-catolico-diz-que-homossexualidade-e-dom-de-deus/,religiao,2017-08-02,244,213,132,0,1,44,2,59,7,12,7,0,0,20,3.1,997,21.3,4.68075,0.00469484,0.184466,0.619718
None,https://afolhabrasil.com.br/religiao/edir-macedo-diz-que-jesus/,religiao,2017-08-01,351,301,140,1,4,50,2,90,14,17,4,1,0,19,2.77778,1440,16.7222,4.78405,0.00332226,0.221429,0.465116
None,https://afolhabrasil.com.br/religiao/suzane-richthofen-quer-virar-pastora-evangelica/,religiao,2017-06-07,308,271,157,0,1,54,0,77,6,4,7,0,0,16,2.64286,1277,19.3571,4.71218,0.0,0.0763359,0.579336
None,https://afolhabrasil.com.br/religiao/evangelico-invade-igreja-catolica-e-destroi-imagem-de-maria/,religiao,2017-06-02,331,284,187,0,1,46,0,79,11,14,10,2,0,20,2.61111,1331,15.7778,4.68662,0.0,0.2,0.658451
None,https://afolhabrasil.com.br/religiao/jesus-foi-o-primeiro-travesti-da-historia-afirma-pastor-gay/,religiao,2017-06-30,479,403,238,0,8,70,2,120,22,19,6,3,1,38,3.16667,1848,16.7917,4.58561,0.00744417,0.215789,0.590571
None,https://afolhabrasil.com.br/religiao/projeto-de-lei-quer-mostrar-imagens-do-feto-para-mulheres-que-vao-abortar/,religiao,2017-06-27,297,268,156,0,3,41,5,77,13,12,6,0,0,8,2.63636,1189,24.3636,4.43657,0.0,0.211864,0.58209
None,https://afolhabrasil.com.br/religiao/cantora-gospel-fica-gravida-de-pastor-casado/,sociedade_cotidiano,2017-06-07,266,239,140,0,1,41,0,64,21,10,2,0,1,18,1.42105,1120,12.5789,4.68619,0.0083682,0.295238,0.585774
None,http://www.topfivetv.com/2017/12/o-brasil-tem-mais-de-89-milhoes-de.html,ciencia_tecnologia,2017-12-06,377,339,196,0,3,56,4,96,17,19,7,0,0,10,2.375,1746,21.1875,5.15044,0.0,0.236842,0.578171
None,http://www.topfivetv.com/2017/12/anatel-afirma-que-tem-prioridade-para.html,ciencia_tecnologia,2017-12-06,236,205,122,0,1,35,2,58,16,9,5,0,0,7,2.58333,1034,17.0833,5.0439,0.0,0.268817,0.595122
None,http://www.topfivetv.com/2017/12/pela-primeira-vez-cerebro-humano-e.html,ciencia_tecnologia,2017-12-05,264,226,143,0,1,34,0,70,12,8,6,0,0,9,3.8,1211,22.6,5.35841,0.00884956,0.192308,0.632743
None,http://www.topfivetv.com/2016/10/taxista-confunde-viatura-com-uber-ataca.html,sociedade_cotidiano,2016-10-28,384,329,208,0,3,59,3,98,9,24,7,0,0,12,3.05556,1599,18.2778,4.86018,0.0,0.210191,0.632219
None,http://www.topfivetv.com/2016/10/o-fracasso-das-sub-celebridades-nas.html,politica,2016-10-03,385,345,142,0,13,38,1,102,17,14,7,0,0,21,1.42857,1564,12.3214,4.53333,0.0057971,0.221429,0.411594
None,http://www.topfivetv.com/2016/09/ex-piloto-e-ex-agente-da-cia-choca-o.html,sociedade_cotidiano,2016-09-15,393,352,219,0,10,50,2,112,21,4,11,0,0,22,2.15789,1737,18.5263,4.93466,0.0142045,0.154321,0.622159
None,http://www.topfivetv.com/2015/10/rede-globo-lanca-novo-programa-infantil.html,tv_celebridades,2015-10-13,308,269,171,0,13,36,2,83,25,12,2,0,0,12,3.54545,1366,24.4545,5.07807,0.0,0.310924,0.635688
None,http://www.thejornalbrasil.com.br/2017/02/exercito-honra-causa-de-sergio-moro-e.html,politica,2017-02-02,169,148,104,0,0,24,0,37,4,6,7,1,0,16,2.1,730,14.8,4.93243,0.0,0.163934,0.702703
None,http://www.thejornalbrasil.com.br/2017/02/temer-suspende-bilhoes-que-iria-para.html,politica,2017-02-02,104,94,74,0,1,24,0,23,6,3,7,0,0,6,2.0,498,18.8,5.29787,0.0,0.191489,0.787234
None,http://www.thejornalbrasil.com.br/2017/02/paula-roussef-filha-de-dilma-sera.html,politica,2017-02-04,284,250,167,0,8,39,1,79,9,7,4,0,0,16,3.09091,1263,22.7273,5.052,0.024,0.135593,0.668
None,http://www.thejornalbrasil.com.br/2017/02/conselho-da-onu-propoe-fim-da-policia.html,sociedade_cotidiano,2017-02-05,190,168,117,0,3,27,4,53,9,4,1,0,0,7,2.2,919,16.8,5.47024,0.0,0.1625,0.696429
None,http://www.thejornalbrasil.com.br/2017/02/cut-ameaca-vamos-nos-livrar-do-moro.html,politica,2017-02-05,191,160,107,0,1,36,1,45,6,6,5,0,5,7,2.58333,788,13.3333,4.925,0.0,0.148148,0.66875
None,http://www.thejornalbrasil.com.br/2017/02/roberto-carlos-afirma-o-lugar-de-dilma.html,politica,2017-02-06,181,156,105,0,0,36,1,32,7,6,7,1,0,22,4.16667,716,26.0,4.58974,0.00641026,0.191176,0.673077
None,http://www.thejornalbrasil.com.br/2017/02/transtornado-com-morte-de-marisa-lula.html,politica,2017-02-11,216,196,122,0,2,22,2,60,5,9,1,0,0,19,2.5,910,24.5,4.64286,0.0,0.170732,0.622449
None,http://www.thejornalbrasil.com.br/2017/02/apos-morte-de-marisa-lula-diz-nao-vou.html,politica,2017-02-11,211,189,133,0,0,40,2,37,9,10,7,3,0,32,2.44444,861,21.0,4.55556,0.0,0.246753,0.703704
None,http://www.thejornalbrasil.com.br/2017/02/china-sugere-ao-brasil-lei-que-da-pena.html,politica,2017-02-11,200,183,119,0,1,27,1,46,8,9,3,0,0,15,2.83333,839,30.5,4.5847,0.0,0.232877,0.650273
None,http://www.thejornalbrasil.com.br/2017/02/lider-do-pt-gleise-hoffmann-promete.html,politica,2017-02-11,164,144,108,0,2,30,0,35,8,9,7,0,2,17,4.0,665,28.8,4.61806,0.00694444,0.261538,0.75
